model	target	n_sources	pvalue	weights	z_w_summary	nsnp_median	w_NorthMacedonia_IA	se_NorthMacedonia_IA	w_Bulgaria_IA	se_Bulgaria_IA	w_Albania_BA_IA	se_Albania_BA_IA	w_Aegean_BA_IA	se_Aegean_BA_IA	w_Croatia_IA	se_Croatia_IA	w_CroatiaSerbia_RomanLocal	se_CroatiaSerbia_RomanLocal	w_CroatiaSerbia_RomanAnatolian	se_CroatiaSerbia_RomanAnatolian	w_CEE_EarlyMedieval	se_CEE_EarlyMedieval
2src:Bulgaria_IA+CEE	Croatian	2	1.7845166050054796e-5	Bulgaria_IA=0.695(0.065); CEE_EarlyMedieval=0.305(0.065)	Bulgaria_IA |z|=10.7; CEE_EarlyMedieval |z|=4.7	NA	NA	NA	0.6951649434461311	0.06495613991152487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.30483505655386883	0.06495613991152492
2src:Bulgaria_IA+CEE	Greek	2	1.0253738718714336e-10	Bulgaria_IA=0.617(0.078); CEE_EarlyMedieval=0.383(0.078)	Bulgaria_IA |z|=7.9; CEE_EarlyMedieval |z|=4.9	NA	NA	NA	0.6165619943782116	0.0775577676638541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3834380056217885	0.07755776766385417
2src:Bulgaria_IA+CEE	Greek_WGA	2	5.523779130940857e-7	Bulgaria_IA=0.713(0.066); CEE_EarlyMedieval=0.287(0.066)	Bulgaria_IA |z|=10.8; CEE_EarlyMedieval |z|=4.4	NA	NA	NA	0.7132763117589458	0.06577037101689523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28672368824105426	0.06577037101689544
2src:Bulgaria_IA+CEE	Cypriot	2	1.3698300709139645e-4	Bulgaria_IA=0.599(0.062); CEE_EarlyMedieval=0.401(0.062)	Bulgaria_IA |z|=9.7; CEE_EarlyMedieval |z|=6.5	NA	NA	NA	0.5989029900479007	0.06187225720153135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.40109700995209935	0.06187225720153136
2src:Bulgaria_IA+CEE	Bosnian_Serb	2	8.3323723195683e-8	Bulgaria_IA=0.684(0.096); CEE_EarlyMedieval=0.316(0.096)	Bulgaria_IA |z|=7.1; CEE_EarlyMedieval |z|=3.3	NA	NA	NA	0.6838252525289359	0.09602846278731351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31617474747106417	0.09602846278731345
2src:Bulgaria_IA+CEE	Serbian_Serb	2	3.5670334345359094e-10	Bulgaria_IA=0.736(0.091); CEE_EarlyMedieval=0.264(0.091)	Bulgaria_IA |z|=8.1; CEE_EarlyMedieval |z|=2.9	NA	NA	NA	0.7364769616999612	0.09125974411945428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2635230383000387	0.09125974411945437
2src:Bulgaria_IA+CEE	Gagauz	2	1.5399344062082683e-4	Bulgaria_IA=0.661(0.072); CEE_EarlyMedieval=0.339(0.072)	Bulgaria_IA |z|=9.2; CEE_EarlyMedieval |z|=4.7	NA	NA	NA	0.6614111327680688	0.07207152896095749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3385888672319312	0.07207152896095755
2src:Bulgaria_IA+CEE	Italian_North	2	2.4053559415461857e-12	Bulgaria_IA=0.697(0.093); CEE_EarlyMedieval=0.303(0.093)	Bulgaria_IA |z|=7.5; CEE_EarlyMedieval |z|=3.2	NA	NA	NA	0.6972858849858646	0.09325021088982406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.30271411501413537	0.09325021088982408
2src:Albania_BA_IA+CEE	Bulgarian	2	1.8269022949018728e-19	Albania_BA_IA=0.238(0.106); CEE_EarlyMedieval=0.762(0.106)	Albania_BA_IA |z|=2.3; CEE_EarlyMedieval |z|=7.2	NA	NA	NA	NA	NA	0.2384788707426843	0.1055563267771596	NA	NA	NA	NA	NA	NA	NA	NA	0.7615211292573156	0.10555632677715958
2src:Albania_BA_IA+CEE	Romanian	2	2.7909356729967946e-17	Albania_BA_IA=0.638(0.105); CEE_EarlyMedieval=0.362(0.105)	Albania_BA_IA |z|=6.1; CEE_EarlyMedieval |z|=3.4	NA	NA	NA	NA	NA	0.6383833665383766	0.10492622143451684	NA	NA	NA	NA	NA	NA	NA	NA	0.3616166334616235	0.10492622143451684
2src:Albania_BA_IA+CEE	Albanian	2	4.0648031044350656e-11	Albania_BA_IA=0.392(0.084); CEE_EarlyMedieval=0.608(0.084)	Albania_BA_IA |z|=4.7; CEE_EarlyMedieval |z|=7.2	NA	NA	NA	NA	NA	0.3921003170694752	0.0838725424182087	NA	NA	NA	NA	NA	NA	NA	NA	0.6078996829305249	0.0838725424182086
2src:Albania_BA_IA+CEE	Croatian	2	7.998822123160271e-17	Albania_BA_IA=0.529(0.092); CEE_EarlyMedieval=0.471(0.092)	Albania_BA_IA |z|=5.7; CEE_EarlyMedieval |z|=5.1	NA	NA	NA	NA	NA	0.5286604480767099	0.0923828744046504	NA	NA	NA	NA	NA	NA	NA	NA	0.47133955192329013	0.0923828744046504
2src:Albania_BA_IA+CEE	Greek	2	3.4931565401328614e-20	Albania_BA_IA=0.494(0.139); CEE_EarlyMedieval=0.506(0.139)	Albania_BA_IA |z|=3.5; CEE_EarlyMedieval |z|=3.6	NA	NA	NA	NA	NA	0.49353390621248194	0.1391742178102108	NA	NA	NA	NA	NA	NA	NA	NA	0.5064660937875181	0.1391742178102107
2src:Albania_BA_IA+CEE	Greek_WGA	2	1.3908902126357636e-16	Albania_BA_IA=0.478(0.078); CEE_EarlyMedieval=0.522(0.078)	Albania_BA_IA |z|=6.1; CEE_EarlyMedieval |z|=6.7	NA	NA	NA	NA	NA	0.47794590423992994	0.07785726687482313	NA	NA	NA	NA	NA	NA	NA	NA	0.52205409576007	0.07785726687482329
2src:Albania_BA_IA+CEE	Cypriot	2	5.021681889677647e-13	Albania_BA_IA=0.388(0.095); CEE_EarlyMedieval=0.612(0.095)	Albania_BA_IA |z|=4.1; CEE_EarlyMedieval |z|=6.5	NA	NA	NA	NA	NA	0.3878027363820365	0.09460873213970646	NA	NA	NA	NA	NA	NA	NA	NA	0.6121972636179636	0.09460873213970648
2src:Albania_BA_IA+CEE	Bosnian_Serb	2	1.3663732861448434e-14	Albania_BA_IA=0.634(0.250); CEE_EarlyMedieval=0.366(0.250)	Albania_BA_IA |z|=2.5; CEE_EarlyMedieval |z|=1.5	NA	NA	NA	NA	NA	0.6338730737269509	0.249881148395428	NA	NA	NA	NA	NA	NA	NA	NA	0.36612692627304905	0.2498811483954278
2src:Albania_BA_IA+CEE	Serbian_Serb	2	4.115332161288198e-27	Albania_BA_IA=-0.412(3.466); CEE_EarlyMedieval=1.412(3.466)	Albania_BA_IA |z|=0.1; CEE_EarlyMedieval |z|=0.4	NA	NA	NA	NA	NA	-0.4121344426956151	3.4662980217259314	NA	NA	NA	NA	NA	NA	NA	NA	1.412134442695615	3.466298021725931
2src:Albania_BA_IA+CEE	Gagauz	2	6.577129107945566e-12	Albania_BA_IA=0.346(0.061); CEE_EarlyMedieval=0.654(0.061)	Albania_BA_IA |z|=5.6; CEE_EarlyMedieval |z|=10.7	NA	NA	NA	NA	NA	0.3458116078864996	0.06126007575759921	NA	NA	NA	NA	NA	NA	NA	NA	0.6541883921135003	0.06126007575759911
2src:Albania_BA_IA+CEE	Italian_North	2	4.819603822838339e-25	Albania_BA_IA=0.435(0.157); CEE_EarlyMedieval=0.565(0.157)	Albania_BA_IA |z|=2.8; CEE_EarlyMedieval |z|=3.6	NA	NA	NA	NA	NA	0.43541747949780546	0.15658395101382402	NA	NA	NA	NA	NA	NA	NA	NA	0.5645825205021945	0.15658395101382402
2src:Aegean_BA_IA+CEE	Bulgarian	2	5.3651582633264644e-8	Aegean_BA_IA=0.558(0.066); CEE_EarlyMedieval=0.442(0.066)	Aegean_BA_IA |z|=8.4; CEE_EarlyMedieval |z|=6.6	NA	NA	NA	NA	NA	NA	NA	0.5583057850350395	0.06643958898990654	NA	NA	NA	NA	NA	NA	0.4416942149649606	0.06643958898990646
2src:Aegean_BA_IA+CEE	Romanian	2	9.09100479407322e-6	Aegean_BA_IA=0.710(0.058); CEE_EarlyMedieval=0.290(0.058)	Aegean_BA_IA |z|=12.3; CEE_EarlyMedieval |z|=5.0	NA	NA	NA	NA	NA	NA	NA	0.7100436266885461	0.05751589025745811	NA	NA	NA	NA	NA	NA	0.2899563733114538	0.05751589025745807
2src:Aegean_BA_IA+CEE	Albanian	2	1.8570332450489924e-6	Aegean_BA_IA=0.633(0.096); CEE_EarlyMedieval=0.367(0.096)	Aegean_BA_IA |z|=6.6; CEE_EarlyMedieval |z|=3.8	NA	NA	NA	NA	NA	NA	NA	0.6328832238153099	0.09551122929434194	NA	NA	NA	NA	NA	NA	0.3671167761846901	0.09551122929434196
2src:Aegean_BA_IA+CEE	Croatian	2	7.46298828181086e-7	Aegean_BA_IA=0.643(0.074); CEE_EarlyMedieval=0.357(0.074)	Aegean_BA_IA |z|=8.7; CEE_EarlyMedieval |z|=4.8	NA	NA	NA	NA	NA	NA	NA	0.6429035166238631	0.07418902358618679	NA	NA	NA	NA	NA	NA	0.3570964833761369	0.07418902358618669
2src:Aegean_BA_IA+CEE	Greek	2	4.8561764984766405e-11	Aegean_BA_IA=0.655(0.072); CEE_EarlyMedieval=0.345(0.072)	Aegean_BA_IA |z|=9.1; CEE_EarlyMedieval |z|=4.8	NA	NA	NA	NA	NA	NA	NA	0.6549087259107393	0.07206287024981678	NA	NA	NA	NA	NA	NA	0.34509127408926066	0.07206287024981681
2src:Aegean_BA_IA+CEE	Greek_WGA	2	3.260792265046002e-15	Aegean_BA_IA=0.572(0.099); CEE_EarlyMedieval=0.428(0.099)	Aegean_BA_IA |z|=5.8; CEE_EarlyMedieval |z|=4.3	NA	NA	NA	NA	NA	NA	NA	0.5724657370840751	0.09880783738614936	NA	NA	NA	NA	NA	NA	0.4275342629159249	0.0988078373861493
2src:Aegean_BA_IA+CEE	Cypriot	2	1.0826356767466994e-6	Aegean_BA_IA=0.636(0.087); CEE_EarlyMedieval=0.364(0.087)	Aegean_BA_IA |z|=7.3; CEE_EarlyMedieval |z|=4.2	NA	NA	NA	NA	NA	NA	NA	0.6357938585536641	0.08747647793752701	NA	NA	NA	NA	NA	NA	0.36420614144633584	0.08747647793752701
2src:Aegean_BA_IA+CEE	Bosnian_Serb	2	3.369809687445195e-10	Aegean_BA_IA=0.626(0.084); CEE_EarlyMedieval=0.374(0.084)	Aegean_BA_IA |z|=7.4; CEE_EarlyMedieval |z|=4.4	NA	NA	NA	NA	NA	NA	NA	0.6256807573371591	0.08424731136903732	NA	NA	NA	NA	NA	NA	0.3743192426628408	0.08424731136903738
2src:Aegean_BA_IA+CEE	Serbian_Serb	2	2.88784398084191e-7	Aegean_BA_IA=0.735(0.075); CEE_EarlyMedieval=0.265(0.075)	Aegean_BA_IA |z|=9.8; CEE_EarlyMedieval |z|=3.5	NA	NA	NA	NA	NA	NA	NA	0.7349349322746834	0.07474369698267412	NA	NA	NA	NA	NA	NA	0.2650650677253167	0.07474369698267402
2src:Aegean_BA_IA+CEE	Gagauz	2	6.726469636370372e-10	Aegean_BA_IA=0.447(0.071); CEE_EarlyMedieval=0.553(0.071)	Aegean_BA_IA |z|=6.3; CEE_EarlyMedieval |z|=7.8	NA	NA	NA	NA	NA	NA	NA	0.4473528145406406	0.07061943478531071	NA	NA	NA	NA	NA	NA	0.5526471854593594	0.0706194347853107
2src:Aegean_BA_IA+CEE	Italian_North	2	5.459698034222839e-17	Aegean_BA_IA=0.494(0.060); CEE_EarlyMedieval=0.506(0.060)	Aegean_BA_IA |z|=8.2; CEE_EarlyMedieval |z|=8.4	NA	NA	NA	NA	NA	NA	NA	0.4944789714076206	0.06034068443315312	NA	NA	NA	NA	NA	NA	0.5055210285923794	0.06034068443315312
2src:Croatia_IA+CEE	Bulgarian	2	1.2849943274713637e-7	Croatia_IA=1.450(0.442); CEE_EarlyMedieval=-0.450(0.442)	Croatia_IA |z|=3.3; CEE_EarlyMedieval |z|=1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4504124320752607	0.44151697312846194	NA	NA	NA	NA	-0.45041243207526066	0.4415169731284618
2src:Croatia_IA+CEE	Romanian	2	2.0808209442713872e-4	Croatia_IA=1.573(0.209); CEE_EarlyMedieval=-0.573(0.209)	Croatia_IA |z|=7.5; CEE_EarlyMedieval |z|=2.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5732975332537025	0.2087312530653219	NA	NA	NA	NA	-0.5732975332537021	0.20873125306532195
2src:Croatia_IA+CEE	Albanian	2	8.366643210829477e-8	Croatia_IA=1.418(0.643); CEE_EarlyMedieval=-0.418(0.643)	Croatia_IA |z|=2.2; CEE_EarlyMedieval |z|=0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4175935681971987	0.642789450922088	NA	NA	NA	NA	-0.4175935681971989	0.6427894509220882
2src:Croatia_IA+CEE	Croatian	2	2.673660892488729e-4	Croatia_IA=1.283(0.160); CEE_EarlyMedieval=-0.283(0.160)	Croatia_IA |z|=8.0; CEE_EarlyMedieval |z|=1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.283432555217942	0.16023030082721418	NA	NA	NA	NA	-0.283432555217942	0.16023030082721396
2src:Croatia_IA+CEE	Greek	2	9.5281972277459e-5	Croatia_IA=1.639(0.275); CEE_EarlyMedieval=-0.639(0.275)	Croatia_IA |z|=6.0; CEE_EarlyMedieval |z|=2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63938364542398	0.27462286843420125	NA	NA	NA	NA	-0.6393836454239799	0.27462286843420114
2src:Croatia_IA+CEE	Greek_WGA	2	4.045126376502268e-4	Croatia_IA=1.704(0.380); CEE_EarlyMedieval=-0.704(0.380)	Croatia_IA |z|=4.5; CEE_EarlyMedieval |z|=1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.703773067429225	0.3799465160923356	NA	NA	NA	NA	-0.703773067429225	0.3799465160923357
2src:Croatia_IA+CEE	Cypriot	2	1.6403875665148148e-6	Croatia_IA=1.229(0.207); CEE_EarlyMedieval=-0.229(0.207)	Croatia_IA |z|=5.9; CEE_EarlyMedieval |z|=1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2288551469812268	0.20704319427537823	NA	NA	NA	NA	-0.22885514698122672	0.2070431942753782
2src:Croatia_IA+CEE	Bosnian_Serb	2	0.00137375618007478	Croatia_IA=1.520(0.234); CEE_EarlyMedieval=-0.520(0.234)	Croatia_IA |z|=6.5; CEE_EarlyMedieval |z|=2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.520208457843508	0.23393004048547592	NA	NA	NA	NA	-0.5202084578435079	0.23393004048547583
2src:Croatia_IA+CEE	Serbian_Serb	2	4.833866553882851e-5	Croatia_IA=1.456(0.239); CEE_EarlyMedieval=-0.456(0.239)	Croatia_IA |z|=6.1; CEE_EarlyMedieval |z|=1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.455782915348509	0.2386203114331152	NA	NA	NA	NA	-0.4557829153485086	0.23862031143311507
2src:Croatia_IA+CEE	Gagauz	2	0.00274773040936503	Croatia_IA=1.752(0.379); CEE_EarlyMedieval=-0.752(0.379)	Croatia_IA |z|=4.6; CEE_EarlyMedieval |z|=2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.752149928321882	0.3785556700608691	NA	NA	NA	NA	-0.752149928321882	0.37855567006086965
2src:Croatia_IA+CEE	Italian_North	2	1.1066043502428384e-4	Croatia_IA=1.738(0.410); CEE_EarlyMedieval=-0.738(0.410)	Croatia_IA |z|=4.2; CEE_EarlyMedieval |z|=1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7381216144730716	0.4098263805856198	NA	NA	NA	NA	-0.7381216144730716	0.40982638058562026
2src:CroatiaSerbia_RomanLocal+CEE	Bulgarian	2	0.00131888979496796	CroatiaSerbia_RomanLocal=0.978(0.089); CEE_EarlyMedieval=0.022(0.089)	CroatiaSerbia_RomanLocal |z|=11.0; CEE_EarlyMedieval |z|=0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9779791866061402	0.08888352562853226	NA	NA	0.02202081339385979	0.08888352562853218
2src:CroatiaSerbia_RomanLocal+CEE	Romanian	2	0.00309577311984066	CroatiaSerbia_RomanLocal=0.978(0.086); CEE_EarlyMedieval=0.022(0.086)	CroatiaSerbia_RomanLocal |z|=11.4; CEE_EarlyMedieval |z|=0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97846626330779	0.0859825309853377	NA	NA	0.02153373669221014	0.08598253098533767
2src:CroatiaSerbia_RomanLocal+CEE	Albanian	2	0.02833135972214981	CroatiaSerbia_RomanLocal=0.956(0.106); CEE_EarlyMedieval=0.044(0.106)	CroatiaSerbia_RomanLocal |z|=9.0; CEE_EarlyMedieval |z|=0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9559637297172964	0.1056753919484468	NA	NA	0.04403627028270372	0.1056753919484468
2src:CroatiaSerbia_RomanLocal+CEE	Croatian	2	0.00159627029288266	CroatiaSerbia_RomanLocal=0.898(0.083); CEE_EarlyMedieval=0.102(0.083)	CroatiaSerbia_RomanLocal |z|=10.8; CEE_EarlyMedieval |z|=1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8982000505260587	0.08337648489348437	NA	NA	0.10179994947394136	0.08337648489348443
2src:CroatiaSerbia_RomanLocal+CEE	Greek	2	0.03168531426357015	CroatiaSerbia_RomanLocal=1.056(0.077); CEE_EarlyMedieval=-0.056(0.077)	CroatiaSerbia_RomanLocal |z|=13.6; CEE_EarlyMedieval |z|=0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0557467663729434	0.07736332891392743	NA	NA	-0.05574676637294333	0.07736332891392746
2src:CroatiaSerbia_RomanLocal+CEE	Greek_WGA	2	0.00596546669578183	CroatiaSerbia_RomanLocal=0.986(0.080); CEE_EarlyMedieval=0.014(0.080)	CroatiaSerbia_RomanLocal |z|=12.3; CEE_EarlyMedieval |z|=0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9859911531646884	0.08020122408180075	NA	NA	0.01400884683531145	0.08020122408180068
2src:CroatiaSerbia_RomanLocal+CEE	Cypriot	2	0.01634887110885917	CroatiaSerbia_RomanLocal=0.862(0.077); CEE_EarlyMedieval=0.138(0.077)	CroatiaSerbia_RomanLocal |z|=11.2; CEE_EarlyMedieval |z|=1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8615935591272316	0.0768824552363815	NA	NA	0.1384064408727684	0.07688245523638139
2src:CroatiaSerbia_RomanLocal+CEE	Bosnian_Serb	2	0.02976249172116945	CroatiaSerbia_RomanLocal=1.027(0.103); CEE_EarlyMedieval=-0.027(0.103)	CroatiaSerbia_RomanLocal |z|=10.0; CEE_EarlyMedieval |z|=0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.026554669305026	0.10282153968971486	NA	NA	-0.02655466930502587	0.10282153968971491
2src:CroatiaSerbia_RomanLocal+CEE	Serbian_Serb	2	0.00757954255814141	CroatiaSerbia_RomanLocal=1.007(0.086); CEE_EarlyMedieval=-0.007(0.086)	CroatiaSerbia_RomanLocal |z|=11.6; CEE_EarlyMedieval |z|=0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0068990664546464	0.0864402427629842	NA	NA	-0.00689906645464636	0.08644024276298413
2src:CroatiaSerbia_RomanLocal+CEE	Gagauz	2	0.6947434497119916	CroatiaSerbia_RomanLocal=0.914(0.076); CEE_EarlyMedieval=0.086(0.076)	CroatiaSerbia_RomanLocal |z|=12.0; CEE_EarlyMedieval |z|=1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9135256600566976	0.0759302969884133	NA	NA	0.08647433994330224	0.07593029698841337
2src:CroatiaSerbia_RomanLocal+CEE	Italian_North	2	4.418409071293336e-5	CroatiaSerbia_RomanLocal=0.979(0.075); CEE_EarlyMedieval=0.021(0.075)	CroatiaSerbia_RomanLocal |z|=13.1; CEE_EarlyMedieval |z|=0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9792337543768116	0.07496915125888727	NA	NA	0.02076624562318836	0.0749691512588873
2src:CroatiaSerbia_RomanAnatolian+CEE	Bulgarian	2	6.953040848619467e-4	CroatiaSerbia_RomanAnatolian=0.938(0.102); CEE_EarlyMedieval=0.062(0.102)	CroatiaSerbia_RomanAnatolian |z|=9.2; CEE_EarlyMedieval |z|=0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9375617939978468	0.10207594673679478	0.06243820600215311	0.10207594673679486
2src:CroatiaSerbia_RomanAnatolian+CEE	Romanian	2	0.00105971512213651	CroatiaSerbia_RomanAnatolian=0.982(0.093); CEE_EarlyMedieval=0.018(0.093)	CroatiaSerbia_RomanAnatolian |z|=10.6; CEE_EarlyMedieval |z|=0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9824242577489224	0.09276259547125087	0.01757574225107754	0.09276259547125087
2src:CroatiaSerbia_RomanAnatolian+CEE	Albanian	2	0.10518864037360803	CroatiaSerbia_RomanAnatolian=1.067(0.121); CEE_EarlyMedieval=-0.067(0.121)	CroatiaSerbia_RomanAnatolian |z|=8.8; CEE_EarlyMedieval |z|=0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0665769376960992	0.12077418923348432	-0.0665769376960992	0.12077418923348432
2src:CroatiaSerbia_RomanAnatolian+CEE	Croatian	2	0.00237047957184367	CroatiaSerbia_RomanAnatolian=0.827(0.069); CEE_EarlyMedieval=0.173(0.069)	CroatiaSerbia_RomanAnatolian |z|=12.1; CEE_EarlyMedieval |z|=2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8273741091602704	0.06852487061581154	0.1726258908397295	0.06852487061581158
2src:CroatiaSerbia_RomanAnatolian+CEE	Greek	2	0.02638601641504074	CroatiaSerbia_RomanAnatolian=0.988(0.092); CEE_EarlyMedieval=0.012(0.092)	CroatiaSerbia_RomanAnatolian |z|=10.7; CEE_EarlyMedieval |z|=0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9881500550000047	0.09194751558761584	0.01184994499999525	0.09194751558761584
2src:CroatiaSerbia_RomanAnatolian+CEE	Greek_WGA	2	0.03444448855881441	CroatiaSerbia_RomanAnatolian=0.990(0.087); CEE_EarlyMedieval=0.010(0.087)	CroatiaSerbia_RomanAnatolian |z|=11.4; CEE_EarlyMedieval |z|=0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9898206954504746	0.08668357833355128	0.01017930454952553	0.08668357833355136
2src:CroatiaSerbia_RomanAnatolian+CEE	Cypriot	2	0.03567043124231413	CroatiaSerbia_RomanAnatolian=0.910(0.089); CEE_EarlyMedieval=0.090(0.089)	CroatiaSerbia_RomanAnatolian |z|=10.2; CEE_EarlyMedieval |z|=1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9098445106004958	0.08878447800233928	0.09015548939950437	0.08878447800233925
2src:CroatiaSerbia_RomanAnatolian+CEE	Bosnian_Serb	2	0.00849347099937003	CroatiaSerbia_RomanAnatolian=0.956(0.102); CEE_EarlyMedieval=0.044(0.102)	CroatiaSerbia_RomanAnatolian |z|=9.4; CEE_EarlyMedieval |z|=0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9559015538232328	0.10154896000843056	0.04409844617676713	0.10154896000843051
2src:CroatiaSerbia_RomanAnatolian+CEE	Serbian_Serb	2	1.2704387595404378e-4	CroatiaSerbia_RomanAnatolian=1.181(0.148); CEE_EarlyMedieval=-0.181(0.148)	CroatiaSerbia_RomanAnatolian |z|=8.0; CEE_EarlyMedieval |z|=1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1811668174089434	0.14790138029060002	-0.1811668174089434	0.14790138029059996
2src:CroatiaSerbia_RomanAnatolian+CEE	Gagauz	2	0.5786345043890057	CroatiaSerbia_RomanAnatolian=0.968(0.095); CEE_EarlyMedieval=0.032(0.095)	CroatiaSerbia_RomanAnatolian |z|=10.2; CEE_EarlyMedieval |z|=0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9675698313286092	0.0946101514998086	0.03243016867139075	0.09461015149980864
2src:CroatiaSerbia_RomanAnatolian+CEE	Italian_North	2	0.00501596045861684	CroatiaSerbia_RomanAnatolian=1.026(0.080); CEE_EarlyMedieval=-0.026(0.080)	CroatiaSerbia_RomanAnatolian |z|=12.8; CEE_EarlyMedieval |z|=0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0258066200583755	0.0802352253705933	-0.02580662005837551	0.08023522537059347
1src:Serbia_BA	Croatian	1	7.79072724071732e-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Serbia_BA	Serbian_Serb	1	4.739712671627802e-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Serbia_BA	Romanian	1	1.4523391514801594e-9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Serbia_BA	Bulgarian	1	7.668145822997832e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Serbia_BA	Albanian	1	5.594522614551292e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Serbia_BA	Greek	1	7.660261194891934e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Serbia_BA	Cypriot	1	3.043108948417394e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
